Date,Close,High,Low,Open,Volume,Ticker
2025-08-29,229.0,231.80999755859375,228.16000366210938,231.32000732421875,26199200,AMZN
2025-09-02,225.33999633789062,226.1699981689453,221.8300018310547,223.52000427246094,38843900,AMZN
2025-09-03,225.99000549316406,227.1699981689453,224.36000061035156,225.2100067138672,29223100,AMZN
2025-09-04,235.67999267578125,235.77000427246094,230.77999877929688,231.19000244140625,59391800,AMZN
2025-09-05,232.3300018310547,236.0,231.92999267578125,235.19000244140625,36721800,AMZN
2025-09-08,235.83999633789062,237.60000610351562,233.75,234.94000244140625,33947100,AMZN
2025-09-09,238.24000549316406,238.85000610351562,235.0800018310547,236.36000061035156,27033800,AMZN
2025-09-10,230.3300018310547,237.67999267578125,229.10000610351562,237.52000427246094,60907700,AMZN
2025-09-11,229.9499969482422,231.52999877929688,229.33999633789062,231.49000549316406,37485600,AMZN
2025-09-12,228.14999389648438,230.7899932861328,226.2899932861328,230.35000610351562,38496200,AMZN
2025-09-15,231.42999267578125,233.72999572753906,230.32000732421875,230.6300048828125,33243300,AMZN
2025-09-16,234.0500030517578,235.89999389648438,232.22999572753906,232.94000244140625,38203900,AMZN
2025-09-17,231.6199951171875,234.3000030517578,228.7100067138672,233.77000427246094,42815200,AMZN
2025-09-18,231.22999572753906,233.47999572753906,228.7899932861328,232.5,37931700,AMZN
2025-09-19,231.47999572753906,234.16000366210938,229.6999969482422,232.3699951171875,97943200,AMZN
2025-09-22,227.6300048828125,230.57000732421875,227.50999450683594,230.55999755859375,45914500,AMZN
2025-09-23,220.7100067138672,227.86000061035156,220.07000732421875,227.8300018310547,70956200,AMZN
2025-09-24,220.2100067138672,224.55999755859375,219.4499969482422,224.14999389648438,49509000,AMZN
2025-09-25,218.14999389648438,220.6699981689453,216.47000122070312,220.05999755859375,52226300,AMZN
2025-09-26,219.77999877929688,221.0500030517578,218.02000427246094,219.0800018310547,41650100,AMZN
2025-09-29,222.1699981689453,222.60000610351562,219.3000030517578,220.0800018310547,44259200,AMZN
2025-09-30,219.57000732421875,222.24000549316406,217.88999938964844,222.02999877929688,48396400,AMZN
2025-10-01,220.6300048828125,222.14999389648438,216.61000061035156,217.36000061035156,43933800,AMZN
2025-10-02,222.41000366210938,222.80999755859375,218.9499969482422,221.00999450683594,41258600,AMZN
2025-10-03,219.50999450683594,224.1999969482422,219.33999633789062,223.44000244140625,43639000,AMZN
2025-10-06,220.89999389648438,221.72999572753906,216.02999877929688,221.0,43690900,AMZN
2025-10-07,221.77999877929688,222.88999938964844,220.1699981689453,220.8800048828125,31194700,AMZN
2025-10-08,225.22000122070312,226.72999572753906,221.19000244140625,222.9199981689453,46686000,AMZN
2025-10-09,227.74000549316406,228.2100067138672,221.75,225.0,46412100,AMZN
2025-10-10,216.3699951171875,228.25,216.0,226.2100067138672,72367500,AMZN
2025-10-13,220.07000732421875,220.67999267578125,217.0399932861328,217.6999969482422,37809700,AMZN
2025-10-14,216.38999938964844,219.32000732421875,212.60000610351562,215.55999755859375,45665600,AMZN
2025-10-15,215.57000732421875,217.7100067138672,212.66000366210938,216.6199951171875,45909500,AMZN
2025-10-16,214.47000122070312,218.58999633789062,212.80999755859375,215.6699981689453,42414600,AMZN
2025-10-17,213.0399932861328,214.8000030517578,211.02999877929688,214.55999755859375,45986900,AMZN
2025-10-20,216.47999572753906,216.69000244140625,213.58999633789062,213.8800048828125,38882800,AMZN
2025-10-21,222.02999877929688,223.32000732421875,217.99000549316406,218.42999267578125,50494600,AMZN
2025-10-22,217.9499969482422,220.00999450683594,216.52000427246094,219.3000030517578,44308500,AMZN
2025-10-23,221.08999633789062,221.3000030517578,218.17999267578125,219.0,31540000,AMZN
2025-10-24,224.2100067138672,225.39999389648438,221.89999389648438,221.97000122070312,38685100,AMZN
2025-10-27,226.97000122070312,228.39999389648438,225.5399932861328,227.66000366210938,38267000,AMZN
2025-10-28,229.25,231.49000549316406,226.2100067138672,228.22000122070312,47100000,AMZN
2025-10-29,230.3000030517578,232.82000732421875,227.75999450683594,231.6699981689453,52036200,AMZN
2025-10-30,222.86000061035156,228.44000244140625,222.75,227.05999755859375,102252900,AMZN
2025-10-31,244.22000122070312,250.5,243.97999572753906,250.10000610351562,166340800,AMZN
2025-11-03,254.0,258.6000061035156,252.89999389648438,255.36000061035156,95997800,AMZN
2025-11-04,249.32000732421875,257.010009765625,248.66000366210938,250.3800048828125,51546300,AMZN
2025-11-05,250.1999969482422,251.0,246.16000366210938,249.02999877929688,40610700,AMZN
2025-11-06,243.0399932861328,250.3800048828125,242.1699981689453,249.16000366210938,46004200,AMZN
2025-11-07,244.41000366210938,244.89999389648438,238.49000549316406,242.89999389648438,46374300,AMZN
2025-11-10,248.39999389648438,251.75,245.58999633789062,248.33999633789062,36476500,AMZN
2025-11-11,249.10000610351562,249.75,247.22999572753906,248.41000366210938,23564100,AMZN
2025-11-12,244.1999969482422,250.3699951171875,243.75,250.24000549316406,31190100,AMZN
2025-11-13,237.5800018310547,243.75,236.5,243.0500030517578,41401700,AMZN
2025-11-14,234.69000244140625,238.72999572753906,232.88999938964844,235.05999755859375,38956700,AMZN
2025-11-17,232.8699951171875,234.60000610351562,229.19000244140625,233.25,59919000,AMZN
2025-11-18,222.5500030517578,230.1999969482422,222.4199981689453,228.10000610351562,60608400,AMZN
2025-11-19,222.69000244140625,223.74000549316406,218.52000427246094,223.74000549316406,58335600,AMZN
2025-11-20,217.13999938964844,227.41000366210938,216.74000549316406,227.0500030517578,50309000,AMZN
2025-11-21,220.69000244140625,222.2100067138672,215.17999267578125,216.35000610351562,68490500,AMZN
2025-11-24,226.27999877929688,227.3300018310547,222.27000427246094,222.55999755859375,54318400,AMZN
2025-11-25,229.6699981689453,230.52000427246094,223.8000030517578,226.3800048828125,39379300,AMZN
2025-11-26,229.16000366210938,231.75,228.77000427246094,230.74000549316406,38497900,AMZN
2025-11-28,233.22000122070312,233.2899932861328,230.22000122070312,231.24000549316406,20292300,AMZN
2025-12-01,233.8800048828125,235.8000030517578,232.25,233.22000122070312,42904000,AMZN
2025-12-02,234.4199981689453,238.97000122070312,233.5500030517578,235.00999450683594,45785400,AMZN
2025-12-03,232.3800048828125,233.3800048828125,230.61000061035156,233.35000610351562,35495100,AMZN
2025-12-04,229.11000061035156,233.5,226.8000030517578,232.77000427246094,45683200,AMZN
2025-12-05,229.52999877929688,231.24000549316406,228.5500030517578,230.32000732421875,33117400,AMZN
2025-12-08,226.88999938964844,230.8300018310547,226.27000427246094,229.58999633789062,35019200,AMZN
2025-12-09,227.9199981689453,228.57000732421875,225.11000061035156,226.83999633789062,25841700,AMZN
2025-12-10,231.77999877929688,232.4199981689453,228.4600067138672,228.80999755859375,38790700,AMZN
2025-12-11,230.27999877929688,232.11000061035156,228.69000244140625,230.7100067138672,28249600,AMZN
2025-12-12,226.19000244140625,230.0800018310547,225.1199951171875,229.8699951171875,35639100,AMZN
2025-12-15,222.5399932861328,227.92999267578125,221.5,227.92999267578125,47286100,AMZN
2025-12-16,222.55999755859375,223.66000366210938,221.1300048828125,223.0399932861328,39298900,AMZN
2025-12-17,221.27000427246094,225.19000244140625,220.99000549316406,224.66000366210938,44034400,AMZN
2025-12-18,226.75999450683594,229.22999572753906,224.41000366210938,225.7100067138672,50272400,AMZN
2025-12-19,227.35000610351562,229.1300048828125,225.5800018310547,226.75999450683594,85544400,AMZN
2025-12-22,228.42999267578125,229.47999572753906,226.7100067138672,228.61000061035156,32261300,AMZN
2025-12-23,232.13999938964844,232.4499969482422,228.72999572753906,229.05999755859375,29230200,AMZN
2025-12-24,232.3800048828125,232.9499969482422,231.3300018310547,232.1300048828125,11420500,AMZN
2025-12-26,232.52000427246094,232.99000549316406,231.17999267578125,232.0399932861328,15994700,AMZN
2025-12-29,232.07000732421875,232.60000610351562,230.77000427246094,231.94000244140625,19797900,AMZN
2025-12-30,232.52999877929688,232.77000427246094,230.1999969482422,231.2100067138672,21910500,AMZN
2025-12-31,230.82000732421875,232.99000549316406,230.1199951171875,232.91000366210938,24383700,AMZN
2026-01-02,226.5,235.4600067138672,224.6999969482422,231.33999633789062,51456200,AMZN
2026-01-05,233.05999755859375,234.0,227.17999267578125,228.83999633789062,49733300,AMZN
2026-01-06,240.92999267578125,243.17999267578125,232.07000732421875,232.10000610351562,53764700,AMZN
2026-01-07,241.55999755859375,245.2899932861328,239.52000427246094,239.61000061035156,42236500,AMZN
2026-01-08,246.2899932861328,246.41000366210938,241.8800048828125,243.05999755859375,39509800,AMZN
2026-01-09,247.3800048828125,247.86000061035156,242.24000549316406,244.57000732421875,34560000,AMZN
2026-01-12,246.47000122070312,248.94000244140625,245.9600067138672,246.72999572753906,35867800,AMZN
2026-01-13,242.60000610351562,247.66000366210938,240.25,246.52999877929688,38371800,AMZN
2026-01-14,236.64999389648438,241.27999877929688,236.22000122070312,241.14999389648438,41410600,AMZN
2026-01-15,238.17999267578125,240.64999389648438,236.6300048828125,239.30999755859375,43003600,AMZN
2026-01-16,239.1199951171875,239.57000732421875,236.41000366210938,239.08999633789062,45888300,AMZN
2026-01-20,231.0,235.08999633789062,229.33999633789062,233.75999450683594,47737900,AMZN
2026-01-21,231.30999755859375,232.3000030517578,226.8800048828125,231.08999633789062,47276100,AMZN
2026-01-22,234.33999633789062,235.72000122070312,230.89999389648438,234.0500030517578,31913300,AMZN
2026-01-23,239.16000366210938,240.4499969482422,234.57000732421875,234.9600067138672,33778500,AMZN
2026-01-26,238.4199981689453,240.9499969482422,237.5399932861328,239.97999572753906,32825500,AMZN
2026-01-27,244.67999267578125,244.8800048828125,238.0800018310547,239.69000244140625,38029200,AMZN
2026-01-28,243.00999450683594,247.77999877929688,241.52999877929688,246.3699951171875,40882700,AMZN
2026-01-29,241.72999572753906,243.0,236.74000549316406,242.82000732421875,47229600,AMZN
2026-01-30,239.3000030517578,243.32000732421875,237.63999938964844,239.88999938964844,46585000,AMZN
2026-02-02,242.9600067138672,245.6300048828125,238.1699981689453,238.30999755859375,37546100,AMZN
2026-02-03,238.6199951171875,246.35000610351562,235.4499969482422,244.97999572753906,53831300,AMZN
2026-02-04,232.99000549316406,238.86000061035156,231.82000732421875,238.86000061035156,51299900,AMZN
2026-02-05,222.69000244140625,226.30999755859375,220.3800048828125,224.91000366210938,103509200,AMZN
2026-02-06,210.32000732421875,211.44000244140625,200.30999755859375,202.6999969482422,179210900,AMZN
2026-02-09,208.72000122070312,212.80999755859375,203.35000610351562,208.97000122070312,91178400,AMZN
2026-02-10,206.9600067138672,212.64999389648438,206.41000366210938,208.8000030517578,67175000,AMZN
2026-02-11,204.0800018310547,208.57000732421875,202.49000549316406,208.05999755859375,65545500,AMZN
2026-02-12,199.60000610351562,203.9600067138672,197.55999755859375,203.9600067138672,83975400,AMZN
2026-02-13,198.7899932861328,201.16000366210938,197.27999877929688,198.8800048828125,66321600,AMZN
2026-02-17,201.14999389648438,201.74000549316406,196.0,198.1300048828125,69879200,AMZN
2026-02-18,204.7899932861328,206.86000061035156,201.50999450683594,202.07000732421875,51003300,AMZN
2026-02-19,204.86000061035156,205.63999938964844,202.80999755859375,203.8000030517578,35669600,AMZN
2026-02-20,210.11000061035156,211.1699981689453,203.75,204.75999450683594,65881600,AMZN
2026-02-23,205.27000427246094,208.42999267578125,203.11000061035156,208.10000610351562,53581500,AMZN
2026-02-24,208.55999755859375,210.36000061035156,203.25,205.47000122070312,41137200,AMZN
2026-02-25,210.63999938964844,211.58999633789062,208.92999267578125,210.4600067138672,41346400,AMZN
2026-02-26,207.9199981689453,211.0500030517578,205.35000610351562,210.72999572753906,47756800,AMZN
2026-02-27,210.0,210.3300018310547,205.1999969482422,206.8300018310547,57422800,AMZN
2026-03-02,208.38999938964844,209.72999572753906,203.4600067138672,204.5500030517578,46001000,AMZN
2026-03-03,208.72999572753906,209.17999267578125,202.47999572753906,203.10000610351562,43184900,AMZN
2026-03-04,216.82000732421875,217.5399932861328,210.14999389648438,210.47000122070312,54731100,AMZN
2026-03-05,218.94000244140625,220.47000122070312,215.58999633789062,215.97999572753906,60943400,AMZN
2026-03-06,213.2100067138672,217.32000732421875,212.52999877929688,214.99000549316406,51152700,AMZN
2026-03-09,213.49000549316406,213.82000732421875,207.11000061035156,210.4499969482422,54642900,AMZN
2026-03-10,214.3300018310547,215.64999389648438,212.42999267578125,214.19000244140625,35678800,AMZN
2026-03-11,212.64999389648438,217.0,211.35000610351562,215.7100067138672,34199300,AMZN
2026-03-12,209.52999877929688,211.7100067138672,208.14999389648438,210.38999938964844,44349500,AMZN
2026-03-13,207.6699981689453,210.55999755859375,206.22000122070312,209.61000061035156,35662100,AMZN
2026-03-16,211.74000549316406,212.72000122070312,207.4499969482422,208.35000610351562,42209300,AMZN
2026-03-17,215.1999969482422,215.6999969482422,212.42999267578125,212.82000732421875,44969900,AMZN
2026-03-18,209.8699951171875,215.13999938964844,208.8300018310547,213.92999267578125,37846600,AMZN
2026-03-19,208.75999450683594,209.1199951171875,206.0500030517578,207.05999755859375,36440600,AMZN
2026-03-20,205.3699951171875,207.5399932861328,204.32000732421875,207.39999389648438,63694600,AMZN
2026-03-23,210.13999938964844,212.8000030517578,209.50999450683594,209.7899932861328,44277400,AMZN
2026-03-24,207.24000549316406,209.35000610351562,206.63999938964844,207.9499969482422,35351400,AMZN
2026-03-25,211.7100067138672,213.07000732421875,209.89999389648438,211.55999755859375,36388800,AMZN
2026-03-26,207.5399932861328,212.88999938964844,207.1199951171875,210.61000061035156,46746000,AMZN
2026-03-27,199.33999633789062,206.60000610351562,199.13999938964844,206.4600067138672,56009800,AMZN
2026-03-30,200.9499969482422,203.8000030517578,199.97999572753906,201.47999572753906,46373800,AMZN
2026-03-31,208.27000427246094,210.27999877929688,204.13999938964844,204.85000610351562,58470100,AMZN
2026-04-01,210.57000732421875,213.5800018310547,208.19000244140625,210.44000244140625,45955400,AMZN
2026-04-02,209.77000427246094,212.2100067138672,204.89999389648438,206.5399932861328,31453000,AMZN
2026-04-06,212.7899932861328,212.9499969482422,209.58999633789062,209.8000030517578,25385500,AMZN
2026-04-07,213.77000427246094,213.97000122070312,209.0800018310547,211.24000549316406,28154600,AMZN
2026-04-08,221.25,226.10000610351562,219.6199951171875,223.7899932861328,51092700,AMZN
2026-04-09,233.64999389648438,233.8000030517578,223.27000427246094,225.22999572753906,65666300,AMZN
2023-04-11,104.4864273071289,105.85512006422364,103.82192122274951,105.6765952509876,26311800,GOOGL
2023-04-12,103.78224182128906,105.87494628290851,103.48469796190201,105.70634162712136,24370300,GOOGL
2023-04-13,106.54936981201172,106.6088755556612,104.97239950361016,104.97239950361016,24843600,GOOGL
2023-04-14,107.97756958007812,108.04699547084493,105.96420361413152,106.01379677904549,26578000,GOOGL
2023-04-17,105.10134887695312,105.28979383922241,103.66323020910507,103.80208956915179,37571200,GOOGL
2023-04-18,103.64338684082031,105.66666534841484,103.2169113578442,105.61707218442865,26596400,GOOGL
2023-04-19,103.32600402832031,104.11944920307992,102.225102442597,102.7309239306776,20905700,GOOGL
2023-04-20,104.42691802978516,105.37904781258688,103.01855986565269,103.05823288579296,27820800,GOOGL
2023-04-21,104.54593658447266,105.13109660328743,103.92109597885471,104.60544233096776,25800100,GOOGL
2023-04-24,105.10134887695312,105.7559348210195,103.84175502418775,104.62528018111423,23542800,GOOGL
2023-04-25,102.99871063232422,105.8154342829649,102.98879048643646,104.96248334111876,46664100,GOOGL
2023-04-26,102.85986328125,105.47822196102051,101.788714484929,104.05994371224027,53347600,GOOGL
2023-04-27,106.70804595947266,107.48165840059524,102.69124967380353,103.59378617149903,50089200,GOOGL
2023-04-28,106.46011352539062,106.47003367253913,104.22855712885315,106.16257721263207,36139800,GOOGL
2023-05-01,106.32125091552734,107.1047759897289,105.9443685976354,105.96420132305943,26681700,GOOGL
2023-05-02,104.45665740966797,106.32124371426752,102.85985449785488,106.2617379751714,30997200,GOOGL
2023-05-03,104.54593658447266,106.60888065380296,104.09962078519486,104.66494807746287,21795400,GOOGL
2023-05-04,103.83182525634766,104.73436176269362,103.11772611422332,104.62526286226607,23419500,GOOGL
2023-05-05,104.70462799072266,105.01208445699545,103.2565967181224,103.9607758431424,26639300,GOOGL
2023-05-08,106.88658905029297,107.07503401183828,104.29799059182162,104.31782331926341,26511400,GOOGL
2023-05-09,106.47002410888672,109.2470748463162,106.31133960304034,107.50149988087897,36360100,GOOGL
2023-05-10,110.8339614868164,112.01420922516127,107.04527514179809,107.08494816131481,63153400,GOOGL
2023-05-11,115.61444854736328,116.95338077292648,113.4721584998331,114.45404112299883,78900000,GOOGL
2023-05-12,116.54674530029297,117.06247940985591,115.15821991274791,115.72354718741605,41102300,GOOGL
2023-05-15,115.55493927001953,117.50879187706043,115.05903790038903,115.15821666094425,36266800,GOOGL
2023-05-16,118.53035736083984,119.76019074124378,115.47560285342378,115.5351086013426,45035600,GOOGL
2023-05-17,119.84944915771484,120.67264731450432,117.91543668511788,118.62953592633984,33323600,GOOGL
2023-05-18,121.8231201171875,122.29918114706648,119.83951483669996,119.95852631074288,35234200,GOOGL
2023-05-19,121.75371551513672,124.93740163874087,121.14871519349788,122.5372406458961,41353400,GOOGL
2023-05-22,124.02494049072266,125.39362560112353,121.73387092669454,121.93223602252743,35253000,GOOGL
2023-05-23,121.55534362792969,123.60837503480265,121.20821417591823,123.14223409458985,34046300,GOOGL
2023-05-24,119.90896606445312,120.91068906155631,118.87749019255021,120.12716390212464,34182600,GOOGL
2023-05-25,122.46781158447266,124.29272508219533,120.96026710936242,123.49927982509996,42317000,GOOGL
2023-05-26,123.58853912353516,124.23321241314245,121.44624158887478,122.16034076709491,35635900,GOOGL
2023-05-30,122.65624237060547,124.62993526057318,120.99993361988649,124.61009496844295,35076700,GOOGL
2023-05-31,121.86280822753906,123.04304837018027,121.49583848112029,121.74378917189807,37325800,GOOGL
2023-06-01,122.70584106445312,123.40009998321423,121.6148595206051,121.8132170497212,30772700,GOOGL
2023-06-02,123.6480484008789,125.11591981661117,122.74551182311099,122.97362222070807,26980100,GOOGL
2023-06-05,124.97706604003906,126.38542412216299,122.82484833216863,122.99346054966021,32305500,GOOGL
2023-06-06,126.26640319824219,127.2383656366913,124.3323909005138,124.97706418870804,26638300,GOOGL
2023-06-07,121.49583435058594,127.98221754198133,121.11895203748432,125.92919376166726,52539000,GOOGL
2023-06-08,121.1387939453125,122.21986293706264,120.24616990782498,121.22806013248871,29389200,GOOGL
2023-06-09,121.22804260253906,122.74549946341146,120.91066605364323,121.24787532634652,23778300,GOOGL
2023-06-12,122.62649536132812,123.03313813403905,120.66273009040363,121.78346450999771,28306400,GOOGL
2023-06-13,122.81494140625,124.13404093411759,122.17026807883049,123.95551612909149,22278300,GOOGL
2023-06-14,122.65624237060547,123.03313225253616,120.45443908912067,122.09091511456377,30592300,GOOGL
2023-06-15,124.0645980834961,124.43156781239826,121.39665392353744,122.13058581448757,35246300,GOOGL
2023-06-16,122.51739501953125,125.07624798326509,122.26944432692575,124.89772318191494,45535600,GOOGL
2023-06-20,122.0909194946289,123.54887077747642,121.1387897432877,121.92231483974503,26097500,GOOGL
2023-06-21,119.56182861328125,121.65453309243799,119.11551282046045,121.39666224993185,30306300,GOOGL
2023-06-22,122.14051055908203,122.22976917477193,117.85592296831348,119.01633037340913,26952200,GOOGL
2023-06-23,121.33715057373047,121.78346637257002,120.06764420404919,120.3850207964695,34913600,GOOGL
2023-06-26,117.36991882324219,120.99992005704317,117.30049294227705,119.77008692272335,33969900,GOOGL
2023-06-27,117.36002349853516,118.10387557545451,115.14829999374557,116.1202700370029,39535900,GOOGL
2023-06-28,119.19486999511719,119.40314769115022,115.89216460047449,116.13019517210432,27091400,GOOGL
2023-06-29,118.12372589111328,119.07585578332825,117.33028809769534,118.26257769413282,24090900,GOOGL
2023-06-30,118.71880340576172,120.08749624250798,118.708890824956,119.1849519767199,29532200,GOOGL
2023-07-03,118.91716003417969,119.20478376097655,117.84601116890617,118.26256653867198,14467900,GOOGL
2023-07-05,120.75198364257812,121.60493460466255,118.25264406620929,118.26255664547801,27584800,GOOGL
2023-07-06,119.12543487548828,119.31387982882194,117.42945299604987,118.81797842897954,24745200,GOOGL
2023-07-07,118.50059509277344,120.05772509699975,118.42124905726847,119.1155079508008,21709500,GOOGL
2023-07-10,115.49542999267578,117.34018375745839,115.18797355416356,117.33027117785484,35315200,GOOGL
2023-07-11,116.17977142333984,116.74509867791642,114.40444362500358,115.33674061449469,23078800,GOOGL
2023-07-12,117.95509338378906,119.3436186532648,117.43935931808012,117.82616175907532,30404400,GOOGL
2023-07-13,123.51911926269531,123.80674297722868,119.4626419533475,119.938710617678,44297900,GOOGL
2023-07-14,124.39189910888672,125.74075145445121,122.47771949840582,123.77698624657505,33283100,GOOGL
2023-07-17,123.62821197509766,126.05812564014278,123.18189620588134,124.9076384065508,25716200,GOOGL
2023-07-18,122.7455062866211,123.65796296956178,121.95206108684837,123.57861693621366,26193600,GOOGL
2023-07-19,121.02969360351562,124.15387391443447,120.80158319859368,123.57862647852336,37224000,GOOGL
2023-07-20,118.222900390625,123.07281587345547,117.25093780466625,120.42470399718223,37906800,GOOGL
2023-07-21,119.03616333007812,119.99821321316037,117.75674443491287,119.6312510365837,72937900,GOOGL
2023-07-24,120.5337905883789,121.99174188501857,119.98830359973758,120.6627297925078,29686100,GOOGL
2023-07-25,121.20821380615234,122.14051081744289,120.02796610605938,120.36518297759501,52509600,GOOGL
2023-07-26,128.21034240722656,129.90631659089652,127.26813284588675,129.00378761340536,61682100,GOOGL
2023-07-27,128.33929443359375,132.14782922633054,127.73429403460449,130.5906913457291,44952100,GOOGL
2023-07-28,131.4932098388672,132.64370465595107,129.49969176817697,129.7079618698937,36591200,GOOGL
2023-07-31,131.63206481933594,132.43542264148525,130.6997677943249,131.64197739889866,28055500,GOOGL
2023-08-01,130.47166442871094,131.5428132938943,129.6087856815379,129.70797201734953,23166800,GOOGL
2023-08-02,127.32763671875,129.02361087752263,126.51435123258612,128.38885774863965,26273300,GOOGL
2023-08-03,127.39706420898438,128.329361244637,126.37550855512062,126.9210031114822,20089500,GOOGL
2023-08-04,127.05984497070312,130.43196810964983,126.8614874567136,128.22025231793552,26147200,GOOGL
2023-08-07,130.4518280029297,130.53117404718972,127.96240829082672,128.10126008485418,22746300,GOOGL
2023-08-08,130.32286071777344,130.4319596134173,128.47810720379093,129.5492558700105,23535200,GOOGL
2023-08-09,128.59713745117188,130.95761750800182,127.94254405878128,130.58074278541653,24912900,GOOGL
2023-08-10,128.6269073486328,130.9675625582551,128.38886922887625,130.2435507528464,20857800,GOOGL
2023-08-11,128.49798583984375,128.86494808301353,127.11938036551393,127.60536925181015,19591100,GOOGL
2023-08-14,130.25344848632812,130.29311393491162,127.9028809647762,128.3293488553076,24695600,GOOGL
2023-08-15,128.71615600585938,130.3427118640274,128.22025464503122,130.0253428626258,19770700,GOOGL
2023-08-16,127.64502716064453,129.21207752133685,126.8218365240768,127.64502716064453,25216100,GOOGL
2023-08-17,128.8550262451172,130.90806543730483,128.23018559815387,128.73601474425206,33446300,GOOGL
2023-08-18,126.41517639160156,128.19050420505582,125.34402761585469,127.4565647289768,30504800,GOOGL
2023-08-21,127.31770324707031,127.6747528117732,125.52254284504185,126.13746322133102,25248700,GOOGL
2023-08-22,128.0219268798828,129.21208739572333,127.26816208438329,127.45659193297413,22054900,GOOGL
2023-08-23,131.28492736816406,132.31641072027463,128.80542045173755,129.11287688798097,27819700,GOOGL
2023-08-24,128.71615600585938,133.14951538235977,128.50788590918833,132.85197153912117,28500700,GOOGL
2023-08-25,128.81536865234375,129.68814493481383,126.20692211861723,128.47814415645706,26762900,GOOGL
2023-08-28,129.93606567382812,131.45352258706555,129.0732021716326,130.23360950918428,20543300,GOOGL
2023-08-29,133.4669189453125,135.45052467736468,131.1560164514264,131.1560164514264,43075600,GOOGL
2023-08-30,134.76617431640625,135.16288939766932,132.97101360306888,133.67518514236738,28315800,GOOGL
2023-08-31,135.0537872314453,136.8687881952977,134.67689731971456,134.89509514927343,30053800,GOOGL
2023-09-01,134.54794311523438,136.3331908056176,133.74458543798855,136.3331908056176,21543700,GOOGL
2023-09-05,134.65707397460938,135.30173975827023,133.47682618982745,134.32977722585983,19403100,GOOGL
2023-09-06,133.3577880859375,135.41081165738936,132.5742555345524,134.90499776499271,18684500,GOOGL
2023-09-07,134.15122985839844,134.46861399155742,131.8601680068501,132.49492113945962,18844300,GOOGL
2023-09-08,135.26206970214844,135.53977327338907,133.7446126401159,133.80411838628038,23558300,GOOGL
2023-09-11,135.7976531982422,136.35306040880863,134.6769110623918,135.4207632480529,20763400,GOOGL
2023-09-12,134.23057556152344,135.74803250189984,134.08181120803886,135.14303224154853,18405500,GOOGL
2023-09-13,135.58937072753906,135.77780055178212,133.05034278578884,133.98263986174015,20749500,GOOGL
2023-09-14,136.9679412841797,137.56301374731885,135.1231878944064,136.47203999804393,24751000,GOOGL
2023-09-15,136.27369689941406,137.3845263119322,135.36124015129133,136.84894433199983,38919600,GOOGL
2023-09-18,137.07705688476562,138.0192664165555,135.4901665221767,135.4901665221767,21861300,GOOGL
2023-09-19,136.90846252441406,137.27543987994048,135.5001042546856,136.29354958327215,20353700,GOOGL
2023-09-20,132.6437225341797,136.94814339852564,132.52469589773267,136.94814339852564,29927500,GOOGL
2023-09-21,129.37075805664062,131.14607838789655,129.00379586795694,130.36256084439935,31503900,GOOGL
2023-09-22,129.1822967529297,130.94770428096794,128.53763107597587,129.68811066252235,26397300,GOOGL
2023-09-25,130.03526306152344,130.0947688069164,127.90289313849301,128.76575671410941,20094600,GOOGL
2023-09-26,127.5160903930664,129.29141070631724,126.17715058968768,128.7062506995645,25718700,GOOGL
2023-09-27,129.46990966796875,129.826959222893,127.51607239468865,127.51607239468865,22746500,GOOGL
2023-09-28,131.2254180908203,132.20730825142687,128.72607094890918,128.77566411264445,22513100,GOOGL
2023-09-29,129.7873077392578,132.9511609153293,129.29140636705122,132.18746856469267,30859800,GOOGL
2023-10-02,133.07020568847656,133.31815643660306,130.09479671095875,130.13447730553807,22288000,GOOGL
2023-10-03,131.34445190429688,133.15945304283952,130.7592918203912,132.84208398165953,22989400,GOOGL
2023-10-04,134.1314239501953,134.45872070934675,131.44363154646038,131.70149484137792,26752300,GOOGL
2023-10-05,133.96278381347656,134.3793390874644,132.35605331814457,133.96278381347656,19832600,GOOGL
2023-10-06,136.45220947265625,137.02745682177886,132.91146677211896,132.91146677211896,27597600,GOOGL
2023-10-09,137.2853546142578,137.80109635598646,134.49839090670235,135.8174905702575,19278100,GOOGL
2023-10-10,136.9282684326172,138.5746644275756,136.20425675144423,137.36466401043336,27786600,GOOGL
2023-10-11,139.3978729248047,139.95328001705715,137.44402038931838,137.44402038931838,25884300,GOOGL
2023-10-12,137.830810546875,140.06236642948565,137.1266240317535,139.89376180106655,24765500,GOOGL
2023-10-13,136.23402404785156,138.8523826583463,135.50008457709373,138.23746980650327,23420500,GOOGL
2023-10-16,137.95977783203125,138.4854321140924,136.85887610034075,137.03739334313434,28501900,GOOGL
2023-10-17,138.57469177246094,138.75320901659043,136.05550412475992,137.49363032645,23515800,GOOGL
2023-10-18,136.8291015625,139.56647145456625,136.2538542039491,138.30687783957188,23375000,GOOGL
2023-10-19,136.62083435058594,138.51518131196565,136.25387216099756,137.36468644323884,26066000,GOOGL
2023-10-20,134.48846435546875,136.73984579212933,133.97272266731449,136.2042789444492,26335700,GOOGL
2023-10-23,135.38108825683594,136.53158318839846,132.85198797694417,133.93304944521964,26317900,GOOGL
2023-10-24,137.67213439941406,138.21762892713875,136.2935292113691,136.70017196237376,44814300,GOOGL
2023-10-25,124.58033752441406,127.25820178277296,124.04476315937147,127.10943743152842,84366200,GOOGL
